,season,nbapersonid,All NBA Defensive First Team,All NBA Defensive Second Team,All NBA First Team,All NBA Second Team,All NBA Third Team,All Rookie First Team,All Rookie Second Team,Bill Russell NBA Finals MVP,Player Of The Month,Player Of The Week,Rookie Of The Month,all_star_game,rookie_all_star_game,allstar_rk,Defensive Player Of The Year_rk,Most Improved Player_rk,Most Valuable Player_rk,Rookie Of The Year_rk,Sixth Man Of The Year_rk,all_nba_points_rk,all_rookie_points_rk
481,2017,202326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
482,2017,202331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,5.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0
483,2017,202699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
484,2017,202710.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,6.0,12.0,0.0,10.0,0.0,0.0,14.0,0.0
485,2017,203076.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,False,2.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0
486,2017,203078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2017,203081.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
488,2017,203083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,7.0,15.0,4.0,0.0,0.0,0.0,22.0,0.0
489,2017,203110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2017,203114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2017,203496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2017,203497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0
493,2017,203506.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,3.0,15.0,1.0,13.0,0.0,0.0,12.0,0.0
494,2017,203507.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,2.0,0.0,12.0,6.0,0.0,0.0,6.0,0.0
495,2017,203954.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,True,3.0,2.0,0.0,12.0,0.0,0.0,8.0,0.0
496,2017,203992.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
497,2017,203999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,18.0,0.0,13.0,0.0,0.0,0.0,21.0,0.0
498,2017,204001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,4.0,0.0,25.0,0.0,0.0,0.0,29.0,0.0
499,2017,1626157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,7.0,0.0,25.0,0.0,0.0,0.0,13.0,0.0
500,2017,1627732.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,False,True,6.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0
501,2017,1627749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
502,2017,1628366.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
503,2017,1628367.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
504,2017,1628369.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,True,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
505,2017,1628372.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,55.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0
506,2017,1628374.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
507,2017,1628378.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,False,True,13.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0
508,2017,1628381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,91.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
509,2017,1628398.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,True,11.0,0.0,0.0,0.0,4.0,9.0,0.0,4.0
510,2018,2544.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0
511,2018,101150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0
512,2018,200794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2018,201142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,2.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0
514,2018,201144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
515,2018,201152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2018,201566.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,3.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0
517,2018,201933.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
518,2018,201935.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,False,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
519,2018,201939.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
520,2018,201950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
521,2018,202331.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,False,3.0,3.0,11.0,3.0,0.0,0.0,4.0,0.0
522,2018,202339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2018,202681.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
524,2018,202689.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
525,2018,202691.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
526,2018,202695.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True,False,2.0,6.0,0.0,9.0,0.0,0.0,9.0,0.0
527,2018,202696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,6.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0
528,2018,202699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
529,2018,202711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
530,2018,203076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
531,2018,203078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
532,2018,203081.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,4.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0
533,2018,203083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
534,2018,203110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2018,203468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2018,203497.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,7.0,1.0,0.0,11.0,0.0,0.0,14.0,0.0
537,2018,203506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2018,203507.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,True,False,1.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0
539,2018,203935.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2018,203954.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,False,3.0,4.0,0.0,7.0,0.0,0.0,6.0,0.0
541,2018,203999.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
542,2018,1626156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,9.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0
543,2018,1627732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,True,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
544,2018,1627783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,5.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0
545,2018,1628378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,True,12.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
546,2018,1628963.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,48.0,0.0,0.0,0.0,7.0,0.0,32.0,5.0
547,2018,1628983.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,43.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
548,2018,1628989.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
549,2018,1628991.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,49.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
550,2018,1628995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
551,2018,1629011.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,81.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0
552,2018,1629012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0
553,2018,1629013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
554,2018,1629027.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,False,True,17.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
555,2018,1629028.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,25.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
556,2018,1629029.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,False,True,5.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0
557,2019,2544.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,True,False,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
558,2019,2546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2019,101108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,8.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0
560,2019,200768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
561,2019,201566.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
562,2019,201572.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0
563,2019,201935.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,False,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
564,2019,201942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2019,201976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2019,202339.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2019,202695.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,3.0,8.0,0.0,5.0,0.0,0.0,6.0,0.0
568,2019,202696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,2019,202710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,4.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0
570,2019,203076.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,2.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0
571,2019,203081.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,3.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0
572,2019,203471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
573,2019,203497.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,7.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0
574,2019,203507.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,False,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
575,2019,203915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
576,2019,203935.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2019,203999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,4.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0
578,2019,204001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2019,1626149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
580,2019,1626157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
581,2019,1626181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2019,1626196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2019,1627732.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,6.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0
584,2019,1627742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,6.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0
585,2019,1627759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
586,2019,1627783.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,False,3.0,0.0,7.0,10.0,0.0,0.0,10.0,0.0
587,2019,1628369.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True,False,7.0,0.0,4.0,12.0,0.0,0.0,11.0,0.0
588,2019,1628389.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,5.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0
589,2019,1629023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
590,2019,1629027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,True,1.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0
591,2019,1629029.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,True,1.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0
592,2019,1629056.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0
593,2019,1629060.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
594,2019,1629134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,True,17.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
595,2019,1629627.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,True,32.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
596,2019,1629630.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,True,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
597,2019,1629632.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0
598,2019,1629634.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,50.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
599,2019,1629639.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
600,2019,1629672.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,24.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0
601,2020,2544.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0
602,2020,101108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,6.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0
603,2020,201142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
604,2020,201566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,7.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0
605,2020,201935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,False,3.0,0.0,0.0,13.0,0.0,0.0,18.0,0.0
606,2020,201939.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,False,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
607,2020,201950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2020,202331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
609,2020,202681.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
610,2020,202695.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0
611,2020,202699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2020,202710.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0
613,2020,202711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
614,2020,203078.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
615,2020,203081.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,2.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0
616,2020,203110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0
617,2020,203497.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,7.0,1.0,0.0,10.0,0.0,0.0,11.0,0.0
618,2020,203507.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,True,False,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0
619,2020,203903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
620,2020,203944.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,False,5.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0
621,2020,203954.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,False,3.0,7.0,0.0,2.0,0.0,0.0,6.0,0.0
622,2020,203999.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,False,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
623,2020,1626164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,False,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
624,2020,1626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,21.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
625,2020,1627732.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,8.0,2.0,0.0,12.0,0.0,0.0,27.0,0.0
626,2020,1627734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
627,2020,1627742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2020,1628368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2020,1628369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
630,2020,1628389.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0
631,2020,1629027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
632,2020,1629029.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
